id,label,file_type,source_file,source_location,community,community_name
frontend_windows_runner_win32_window_scale,Scale(),code,frontend/windows/runner/win32_window.cpp,L36,158,win32_window.cpp
frontend_windows_runner_win32_window_win32window_win32window,Win32Window::Win32Window(),code,frontend/windows/runner/win32_window.cpp,L114,158,win32_window.cpp
frontend_windows_runner_win32_window_windowclassregistrar_getinstance,.GetInstance(),code,frontend/windows/runner/win32_window.cpp,L64,158,win32_window.cpp
frontend_windows_runner_win32_window_windowclassregistrar_getwindowclass,GetWindowClass,code,frontend/windows/runner/win32_window.cpp,L73,158,win32_window.cpp
frontend_windows_runner_win32_window_windowclassregistrar_unregisterwindowclass,UnregisterWindowClass,code,frontend/windows/runner/win32_window.cpp,L77,158,win32_window.cpp
frontend_windows_runner_win32_window_windowclassregistrar_windowclassregistrar,.~WindowClassRegistrar(),code,frontend/windows/runner/win32_window.cpp,L61,158,win32_window.cpp
agents_skills_impeccable_scripts_lib_template_extensions_cleartemplateextensioncache,clearTemplateExtensionCache(),code,.agents/skills/impeccable/scripts/lib/template-extensions.mjs,L117,159,.agents/skills/impeccable/scripts/lib/template-extensions.mjs
agents_skills_impeccable_scripts_lib_template_extensions_matchestemplateextension,matchesTemplateExtension(),code,.agents/skills/impeccable/scripts/lib/template-extensions.mjs,L84,159,.agents/skills/impeccable/scripts/lib/template-extensions.mjs
agents_skills_impeccable_scripts_lib_template_extensions_mergeextensions,mergeExtensions(),code,.agents/skills/impeccable/scripts/lib/template-extensions.mjs,L53,159,.agents/skills/impeccable/scripts/lib/template-extensions.mjs
agents_skills_impeccable_scripts_lib_template_extensions_normalizeextensionentries,normalizeExtensionEntries(),code,.agents/skills/impeccable/scripts/lib/template-extensions.mjs,L38,159,.agents/skills/impeccable/scripts/lib/template-extensions.mjs
agents_skills_impeccable_scripts_lib_template_extensions_readlivetemplateextensions,readLiveTemplateExtensions(),code,.agents/skills/impeccable/scripts/lib/template-extensions.mjs,L121,159,.agents/skills/impeccable/scripts/lib/template-extensions.mjs
agents_skills_impeccable_scripts_lib_template_extensions_resolvelivetemplateextensions,resolveLiveTemplateExtensions(),code,.agents/skills/impeccable/scripts/lib/template-extensions.mjs,L102,159,.agents/skills/impeccable/scripts/lib/template-extensions.mjs
agents_skills_impeccable_scripts_lib_template_extensions_safereadjson,safeReadJson(),code,.agents/skills/impeccable/scripts/lib/template-extensions.mjs,L140,159,.agents/skills/impeccable/scripts/lib/template-extensions.mjs
agents_skills_impeccable_scripts_live_accept_findsessionfile,findSessionFile(),code,.agents/skills/impeccable/scripts/live-accept.mjs,L903,159,.agents/skills/impeccable/scripts/lib/template-extensions.mjs
agents_skills_impeccable_scripts_live_source_search_findsourcefile,findSourceFile(),code,.agents/skills/impeccable/scripts/live/source-search.mjs,L60,159,.agents/skills/impeccable/scripts/lib/template-extensions.mjs
agents_skills_impeccable_scripts_live_source_search_walk,walk(),code,.agents/skills/impeccable/scripts/live/source-search.mjs,L72,159,.agents/skills/impeccable/scripts/lib/template-extensions.mjs
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_browsercolorsclose,browserColorsClose(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7278,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_browserdesignsystemconfig,browserDesignSystemConfig(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7256,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_browserhasdirecttext,browserHasDirectText(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7324,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_browserprimaryfont,browserPrimaryFont(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7248,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_browserradiustokens,browserRadiusTokens(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7316,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_browsersampletext,browserSampleText(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7328,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_buildcustompropmap,buildCustomPropMap(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L2805,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_buildselectorsegment,buildSelectorSegment(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6466,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkbrowserdesignsystemsources,checkBrowserDesignSystemSources(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7406,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkclippedoverflow,checkClippedOverflow(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L5193,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkcontenthiddenatrest,checkContentHiddenAtRest(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L5544,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkelementclippedoverflow,checkElementClippedOverflow(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L5218,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkelementclippedoverflowdom,checkElementClippedOverflowDOM(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L5222,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkelementdesignsystemdom,checkElementDesignSystemDOM(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7338,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkelementheroeyebrow,checkElementHeroEyebrow(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L4298,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkelementheroeyebrowdom,checkElementHeroEyebrowDOM(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L2774,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkelementitalicserif,checkElementItalicSerif(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L4287,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkelementitalicserifdom,checkElementItalicSerifDOM(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L2746,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkelementmotion,checkElementMotion(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L4344,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkelementmotiondom,checkElementMotionDOM(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L3419,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkemdashoveruse,checkEmDashOveruse(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L3398,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkemdashoverusedom,checkEmDashOveruseDOM(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L3408,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkheroeyebrow,checkHeroEyebrow(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L1188,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkitalicserif,checkItalicSerif(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L1087,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkmotion,checkMotion(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L1256,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkpagequalitydom,checkPageQualityDOM(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L4078,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkpagequalityfromdoc,checkPageQualityFromDoc(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L4057,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checkpagetypography,checkPageTypography(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L4621,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_checktypography,checkTypography(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L4365,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_clippingcontainerisintentionalviewport,clippingContainerIsIntentionalViewport(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L5138,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_decodebrowsergooglefamily,decodeBrowserGoogleFamily(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7397,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_elementrect,elementRect(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L5147,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_enablecyclemode,enableCycleMode(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6283,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_extractgooglefontfamilies,extractGoogleFontFamilies(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L797,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_generateselector,generateSelector(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6497,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_getspotlightbackdrop,getSpotlightBackdrop(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6055,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_hidespotlight,hideSpotlight(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6094,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_isaccentcolor,isAccentColor(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L1109,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_isbrandfontonowndomain,isBrandFontOnOwnDomain(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L65,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_isbrowserdesigncolorallowed,isBrowserDesignColorAllowed(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7287,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_isbrowserdesignradiusallowed,isBrowserDesignRadiusAllowed(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7305,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_isbrowsertransparentcss,isBrowserTransparentCss(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7298,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_iselementhidden,isElementHidden(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7172,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_isinfixedcontext,isInFixedContext(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6120,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_isinviewport,isInViewport(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6099,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_islikelyhashedclass,isLikelyHashedClass(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6458,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_isnumberedsectionlabelcandidate,isNumberedSectionLabelCandidate(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L3278,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_measurehiddentextdom,measureHiddenTextDOM(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L5482,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_measurehiddentextdom_stateof,stateOf(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L5484,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_normalizebrowserfontname,normalizeBrowserFontName(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7239,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_normalizegooglefontfamilyparam,normalizeGoogleFontFamilyParam(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L790,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_parsecolormix,parseColorMix(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L2983,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_positionedchildescapesclip,positionedChildEscapesClip(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L5182,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_positionedchildhassubstantivecontent,positionedChildHasSubstantiveContent(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L5122,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_positionedchildisdecorative,positionedChildIsDecorative(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L5087,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_positionedstyleimpliesescape,positionedStyleImpliesEscape(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L5161,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_positionoverlay,positionOverlay(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6129,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_postserializedfindings,postSerializedFindings(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7692,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_renderbrowserfindings,renderBrowserFindings(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7821,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_repositionoverlays,repositionOverlays(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6146,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_resolveheroheadingsizepx,resolveHeroHeadingSizePx(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L1153,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_resolveserif,resolveSerif(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L1077,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_scanresultmeta,scanResultMeta(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7686,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_serializefindings,serializeFindings(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7179,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_shouldskipdesignelement,shouldSkipDesignElement(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L7333,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_showspotlight,showSpotlight(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6081,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_splittoplevelcommas,splitTopLevelCommas(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L2957,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_updatecycletext,updateCycleText(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6278,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_detector_detect_antipatterns_browser_updatespotlightclippath,updateSpotlightClipPath(),code,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,L6064,16,.agents/skills/impeccable/scripts/detector/detect-antipatterns-browser.js
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate,createLiveBrowserSessionState(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L11,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_clearhandled,clearHandled(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L83,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_clearscrolly,clearScrollY(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L98,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_clearsession,clearSession(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L54,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_currentcheckpointrevision,currentCheckpointRevision(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L70,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_ishandled,isHandled(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L79,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_loadsession,loadSession(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L33,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_markhandled,markHandled(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L74,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_nextcheckpointrevision,nextCheckpointRevision(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L58,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_readscrolly,readScrollY(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L91,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_saferead,safeRead(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L21,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_saferemove,safeRemove(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L29,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_safewrite,safeWrite(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L25,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_savesession,saveSession(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L45,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_seedcheckpointrevision,seedCheckpointRevision(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L65,160,createLiveBrowserSessionState
agents_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_writescrolly,writeScrollY(),code,.agents/skills/impeccable/scripts/live-browser-session.js,L87,160,createLiveBrowserSessionState
claude_skills_impeccable_scripts_lib_staleness_deep_checkdesigncoverage,checkDesignCoverage(),code,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs,L120,163,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs
claude_skills_impeccable_scripts_lib_staleness_deep_checkdesigndrift,checkDesignDrift(),code,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs,L82,163,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs
claude_skills_impeccable_scripts_lib_staleness_deep_checkdetectorignores,checkDetectorIgnores(),code,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs,L151,163,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs
claude_skills_impeccable_scripts_lib_staleness_deep_checkhookinstallation,checkHookInstallation(),code,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs,L276,163,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs
claude_skills_impeccable_scripts_lib_staleness_deep_checkworkspaces,checkWorkspaces(),code,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs,L368,163,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs
claude_skills_impeccable_scripts_lib_staleness_deep_collecthookcommands,collectHookCommands(),code,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs,L203,163,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs
claude_skills_impeccable_scripts_lib_staleness_deep_finding,finding(),code,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs,L40,163,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs
claude_skills_impeccable_scripts_lib_staleness_deep_git,git(),code,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs,L60,163,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs
claude_skills_impeccable_scripts_lib_staleness_deep_hookscripttokenfrom,hookScriptTokenFrom(),code,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs,L232,163,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs
claude_skills_impeccable_scripts_lib_staleness_deep_readjson,readJson(),code,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs,L44,163,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs
claude_skills_impeccable_scripts_lib_staleness_deep_resolvehookscriptpath,resolveHookScriptPath(),code,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs,L261,163,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs
claude_skills_impeccable_scripts_lib_staleness_deep_torelative,toRelative(),code,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs,L52,163,.claude/skills/impeccable/scripts/lib/staleness-deep.mjs
claude_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate,createLiveBrowserSessionState(),code,.claude/skills/impeccable/scripts/live-browser-session.js,L11,164,createLiveBrowserSessionState
claude_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_clearhandled,clearHandled(),code,.claude/skills/impeccable/scripts/live-browser-session.js,L83,164,createLiveBrowserSessionState
claude_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_clearscrolly,clearScrollY(),code,.claude/skills/impeccable/scripts/live-browser-session.js,L98,164,createLiveBrowserSessionState
claude_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_clearsession,clearSession(),code,.claude/skills/impeccable/scripts/live-browser-session.js,L54,164,createLiveBrowserSessionState
claude_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_currentcheckpointrevision,currentCheckpointRevision(),code,.claude/skills/impeccable/scripts/live-browser-session.js,L70,164,createLiveBrowserSessionState
claude_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_ishandled,isHandled(),code,.claude/skills/impeccable/scripts/live-browser-session.js,L79,164,createLiveBrowserSessionState
claude_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_loadsession,loadSession(),code,.claude/skills/impeccable/scripts/live-browser-session.js,L33,164,createLiveBrowserSessionState
claude_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_markhandled,markHandled(),code,.claude/skills/impeccable/scripts/live-browser-session.js,L74,164,createLiveBrowserSessionState
claude_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_nextcheckpointrevision,nextCheckpointRevision(),code,.claude/skills/impeccable/scripts/live-browser-session.js,L58,164,createLiveBrowserSessionState
claude_skills_impeccable_scripts_live_browser_session_createlivebrowsersessionstate_readscrolly,readScrollY(),code,.claude/skills/impeccable/scripts/live-browser-session.js,L91,164,createLiveBrowserSessionState
